ball_x, ball_y, ball_vel_x, ball_vel_y, paddle_a_x, paddle_a_y, paddle_b_x, paddle_b_y,sigmoid
2270,770,-10,-10,25,810,2535,1060,0.000000
2260,760,-10,-10,25,810,2535,1060,0.000000
2260,760,-10,-10,25,810,2535,1060,0.000000
2250,750,-10,-10,25,810,2535,1060,0.000000
2250,750,-10,-10,25,810,2535,1060,0.000000
2240,740,-10,-10,25,810,2535,1060,0.000000
2240,740,-10,-10,25,810,2535,1060,0.000000
2230,730,-10,-10,25,810,2535,1060,0.000000
2230,730,-10,-10,25,810,2535,1060,0.000000
2220,720,-10,-10,25,810,2535,1060,0.000000
2220,720,-10,-10,25,810,2535,1060,0.000000
2210,710,-10,-10,25,810,2535,1060,0.000000
2210,710,-10,-10,25,810,2535,1060,0.000000
2200,700,-10,-10,25,810,2535,1060,0.000000
2200,700,-10,-10,25,810,2535,1060,0.000000
2190,690,-10,-10,25,810,2535,1060,0.000000
2190,690,-10,-10,25,810,2535,1060,0.000000
2180,680,-10,-10,25,810,2535,1060,0.000000
2180,680,-10,-10,25,810,2535,1060,0.000000
2170,670,-10,-10,25,810,2535,1060,0.000000
2170,670,-10,-10,25,810,2535,1060,0.000000
2160,660,-10,-10,25,810,2535,1060,0.000000
2160,660,-10,-10,25,810,2535,1060,0.000000
2150,650,-10,-10,25,810,2535,1060,0.000000
2150,650,-10,-10,25,810,2535,1060,0.000000
2140,640,-10,-10,25,810,2535,1060,0.000000
2140,640,-10,-10,25,810,2535,1060,0.000000
2130,630,-10,-10,25,810,2535,1060,0.000000
2130,630,-10,-10,25,810,2535,1060,0.000000
2120,620,-10,-10,25,810,2535,1060,0.000000
2120,620,-10,-10,25,810,2535,1060,0.000000
2110,610,-10,-10,25,810,2535,1060,0.000000
2110,610,-10,-10,25,810,2535,1060,0.000000
2100,600,-10,-10,25,810,2535,1060,0.000000
2100,600,-10,-10,25,810,2535,1060,0.000000
2090,590,-10,-10,25,810,2535,1060,0.000000
2090,590,-10,-10,25,810,2535,1060,0.000000
2080,580,-10,-10,25,810,2535,1060,0.000000
2080,580,-10,-10,25,810,2535,1060,0.000000
2070,570,-10,-10,25,810,2535,1060,0.000000
2070,570,-10,-10,25,810,2535,1060,0.000000
2060,560,-10,-10,25,810,2535,1060,0.000000
2060,560,-10,-10,25,810,2535,1060,0.000000
2050,550,-10,-10,25,810,2535,1060,0.000000
2050,550,-10,-10,25,810,2535,1060,0.000000
2040,540,-10,-10,25,810,2535,1060,0.000000
2040,540,-10,-10,25,810,2535,1060,0.000000
2030,530,-10,-10,25,810,2535,1060,0.000000
2030,530,-10,-10,25,810,2535,1060,0.000000
2020,520,-10,-10,25,810,2535,1060,0.000000
2020,520,-10,-10,25,810,2535,1060,0.000000
2010,510,-10,-10,25,810,2535,1060,0.000000
2010,510,-10,-10,25,810,2535,1060,0.000000
2000,500,-10,-10,25,810,2535,1060,0.000000
2000,500,-10,-10,25,810,2535,1060,0.000000
1990,490,-10,-10,25,810,2535,1060,0.000000
1990,490,-10,-10,25,810,2535,1060,0.000000
1980,480,-10,-10,25,810,2535,1060,0.000000
1980,480,-10,-10,25,810,2535,1060,0.000000
1970,470,-10,-10,25,810,2535,1060,0.000000
1970,470,-10,-10,25,810,2535,1060,0.000000
1960,460,-10,-10,25,810,2535,1060,0.000000
1960,460,-10,-10,25,810,2535,1060,0.000000
1950,450,-10,-10,25,810,2535,1060,0.000000
1950,450,-10,-10,25,810,2535,1060,0.000000
1940,440,-10,-10,25,810,2535,1060,0.000000
1940,440,-10,-10,25,810,2535,1060,0.000000
1930,430,-10,-10,25,810,2535,1060,0.000000
1930,430,-10,-10,25,810,2535,1060,0.000000
1920,420,-10,-10,25,810,2535,1060,0.000000
1920,420,-10,-10,25,810,2535,1060,0.000000
1910,410,-10,-10,25,810,2535,1060,0.000000
1910,410,-10,-10,25,810,2535,1060,0.000000
1900,400,-10,-10,25,810,2535,1060,0.000000
1900,400,-10,-10,25,810,2535,1060,0.000000
1890,390,-10,-10,25,810,2535,1060,0.000000
1890,390,-10,-10,25,810,2535,1060,0.000000
1880,380,-10,-10,25,810,2535,1060,0.000000
1880,380,-10,-10,25,810,2535,1060,0.000000
1870,370,-10,-10,25,810,2535,1060,0.000000
1870,370,-10,-10,25,810,2535,1060,0.000000
1860,360,-10,-10,25,810,2535,1060,0.000000
1860,360,-10,-10,25,810,2535,1060,0.000000
1850,350,-10,-10,25,810,2535,1060,0.000000
1850,350,-10,-10,25,810,2535,1060,0.000000
1840,340,-10,-10,25,810,2535,1060,0.000000
1840,340,-10,-10,25,810,2535,1060,0.000000
1830,330,-10,-10,25,810,2535,1060,0.000000
1830,330,-10,-10,25,810,2535,1060,0.000000
1820,320,-10,-10,25,810,2535,1060,0.000000
1820,320,-10,-10,25,810,2535,1060,0.000000
1810,310,-10,-10,25,810,2535,1060,0.000000
1810,310,-10,-10,25,810,2535,1060,0.000000
1800,300,-10,-10,25,810,2535,1060,0.000000
1800,300,-10,-10,25,810,2535,1060,0.000000
1790,290,-10,-10,25,810,2535,1060,0.000000
1790,290,-10,-10,25,810,2535,1060,0.000000
1780,280,-10,-10,25,810,2535,1060,0.000000
1780,280,-10,-10,25,810,2535,1060,0.000000
1770,270,-10,-10,25,810,2535,1060,0.000000
1770,270,-10,-10,25,810,2535,1060,0.000000
1760,260,-10,-10,25,810,2535,1060,0.000000
1760,260,-10,-10,25,810,2535,1060,0.000000
1750,250,-10,-10,25,810,2535,1060,0.000000
1750,250,-10,-10,25,810,2535,1060,0.000000
1740,240,-10,-10,25,810,2535,1060,0.000000
1740,240,-10,-10,25,810,2535,1060,0.000000
1730,230,-10,-10,25,810,2535,1060,0.000000
1730,230,-10,-10,25,810,2535,1060,0.000000
1720,220,-10,-10,25,810,2535,1060,0.000000
1720,220,-10,-10,25,810,2535,1060,0.000000
1710,210,-10,-10,25,810,2535,1060,0.000000
1710,210,-10,-10,25,810,2535,1060,0.000000
1700,200,-10,-10,25,810,2535,1060,0.000000
1700,200,-10,-10,25,810,2535,1060,0.000000
1690,190,-10,-10,25,810,2535,1060,0.000000
1690,190,-10,-10,25,810,2535,1060,0.000000
1680,180,-10,-10,25,810,2535,1060,0.000000
1680,180,-10,-10,25,810,2535,1060,0.000000
1670,170,-10,-10,25,810,2535,1060,0.000000
1670,170,-10,-10,25,810,2535,1060,0.000000
1660,160,-10,-10,25,810,2535,1060,0.000000
1660,160,-10,-10,25,810,2535,1060,0.000000
1650,150,-10,-10,25,810,2535,1060,0.000000
1650,150,-10,-10,25,810,2535,1060,0.000000
1640,140,-10,-10,25,810,2535,1060,0.000000
1640,140,-10,-10,25,810,2535,1060,0.000000
1630,130,-10,-10,25,810,2535,1060,0.000000
1630,130,-10,-10,25,810,2535,1060,0.000000
1620,120,-10,-10,25,810,2535,1060,0.000000
1620,120,-10,-10,25,810,2535,1060,0.000000
1610,110,-10,-10,25,810,2535,1060,0.000000
1610,110,-10,-10,25,810,2535,1060,0.000000
1600,100,-10,-10,25,810,2535,1060,0.000000
1600,100,-10,-10,25,810,2535,1060,0.000000
1590,90,-10,-10,25,810,2535,1060,0.000000
1590,90,-10,-10,25,810,2535,1060,0.000000
1580,80,-10,-10,25,810,2535,1060,0.000000
1580,80,-10,-10,25,810,2535,1060,0.000000
1570,70,-10,-10,25,810,2535,1060,0.000000
1570,70,-10,-10,25,810,2535,1060,0.000000
1560,90,-10,10,25,810,2535,1060,0.000000
1560,90,-10,10,25,810,2535,1060,0.000000
1550,100,-10,10,25,810,2535,1060,0.000000
1550,100,-10,10,25,810,2535,1060,0.000000
1540,110,-10,10,25,810,2535,1060,0.000000
1540,110,-10,10,25,810,2535,1060,0.000000
1530,120,-10,10,25,810,2535,1060,0.000000
1530,120,-10,10,25,810,2535,1060,0.000000
1520,130,-10,10,25,810,2535,1060,0.000000
1520,130,-10,10,25,810,2535,1060,0.000000
1510,140,-10,10,25,810,2535,1060,0.000000
1510,140,-10,10,25,810,2535,1060,0.000000
1500,150,-10,10,25,810,2535,1060,0.000000
1500,150,-10,10,25,810,2535,1060,0.000000
1490,160,-10,10,25,810,2535,1060,0.000000
1490,160,-10,10,25,810,2535,1060,0.000000
1480,170,-10,10,25,810,2535,1060,0.000000
1480,170,-10,10,25,810,2535,1060,0.000000
1470,180,-10,10,25,810,2535,1060,0.000000
1470,180,-10,10,25,810,2535,1060,0.000000
1460,190,-10,10,25,810,2535,1060,0.000000
1460,190,-10,10,25,810,2535,1060,0.000000
1450,200,-10,10,25,810,2535,1060,0.000000
1450,200,-10,10,25,810,2535,1060,0.000000
1440,210,-10,10,25,810,2535,1060,0.000000
1440,210,-10,10,25,810,2535,1060,0.000000
1430,220,-10,10,25,810,2535,1060,0.000000
1430,220,-10,10,25,810,2535,1060,0.000000
1420,230,-10,10,25,810,2535,1060,0.000000
1420,230,-10,10,25,810,2535,1060,0.000000
1410,240,-10,10,25,810,2535,1060,0.000000
1410,240,-10,10,25,810,2535,1060,0.000000
1400,250,-10,10,25,810,2535,1060,0.000000
1400,250,-10,10,25,810,2535,1060,0.000000
1390,260,-10,10,25,810,2535,1060,0.000000
1390,260,-10,10,25,810,2535,1060,0.000000
1380,270,-10,10,25,810,2535,1060,0.000000
1380,270,-10,10,25,810,2535,1060,0.000000
1370,280,-10,10,25,810,2535,1060,0.000000
1370,280,-10,10,25,810,2535,1060,0.000000
1360,290,-10,10,25,810,2535,1060,0.000000
1360,290,-10,10,25,810,2535,1060,0.000000
1350,300,-10,10,25,810,2535,1060,0.000000
1350,300,-10,10,25,810,2535,1060,0.000000
1340,310,-10,10,25,810,2535,1060,0.000000
1340,310,-10,10,25,810,2535,1060,0.000000
1330,320,-10,10,25,810,2535,1060,0.000000
1330,320,-10,10,25,810,2535,1060,0.000000
1320,330,-10,10,25,810,2535,1060,0.000000
1320,330,-10,10,25,810,2535,1060,0.000000
1310,340,-10,10,25,810,2535,1060,0.000000
1310,340,-10,10,25,810,2535,1060,0.000000
1300,350,-10,10,25,810,2535,1060,0.000000
1300,350,-10,10,25,810,2535,1060,0.000000
1290,360,-10,10,25,810,2535,1060,0.000000
1290,360,-10,10,25,810,2535,1060,0.000000
1280,370,-10,10,25,810,2535,1060,0.000000
1280,370,-10,10,25,810,2535,1060,0.000000
1270,380,-10,10,25,810,2535,1060,0.000000
1270,380,-10,10,25,810,2535,1060,0.000000
1260,390,-10,10,25,810,2535,1060,0.000000
1260,390,-10,10,25,810,2535,1060,0.000000
1250,400,-10,10,25,810,2535,1060,0.000000
1250,400,-10,10,25,810,2535,1060,0.000000
1240,410,-10,10,25,810,2535,1060,0.000000
1240,410,-10,10,25,810,2535,1060,0.000000
1230,420,-10,10,25,810,2535,1060,0.000000
1230,420,-10,10,25,810,2535,1060,0.000000
1220,430,-10,10,25,810,2535,1060,0.000000
1220,430,-10,10,25,810,2535,1060,0.000000
1210,440,-10,10,25,810,2535,1060,0.000000
1210,440,-10,10,25,810,2535,1060,0.000000
1200,450,-10,10,25,810,2535,1060,0.000000
1200,450,-10,10,25,810,2535,1060,0.000000
1190,460,-10,10,25,810,2535,1060,0.000000
1190,460,-10,10,25,810,2535,1060,0.000000
1180,470,-10,10,25,810,2535,1060,0.000000
1180,470,-10,10,25,810,2535,1060,0.000000
1170,480,-10,10,25,810,2535,1060,0.000000
1170,480,-10,10,25,810,2535,1060,0.000000
1160,490,-10,10,25,810,2535,1060,0.000000
1160,490,-10,10,25,810,2535,1060,0.000000
1150,500,-10,10,25,810,2535,1060,0.000000
1150,500,-10,10,25,810,2535,1060,0.000000
1140,510,-10,10,25,810,2535,1060,0.000000
1140,510,-10,10,25,810,2535,1060,0.000000
1130,520,-10,10,25,810,2535,1060,0.000000
1130,520,-10,10,25,810,2535,1060,0.000000
1120,530,-10,10,25,810,2535,1060,0.000000
1120,530,-10,10,25,810,2535,1060,0.000000
1110,540,-10,10,25,810,2535,1060,0.000000
1110,540,-10,10,25,810,2535,1060,0.000000
1100,550,-10,10,25,810,2535,1060,0.000000
1100,550,-10,10,25,810,2535,1060,0.000000
1090,560,-10,10,25,810,2535,1060,0.000000
1090,560,-10,10,25,810,2535,1060,0.000000
1080,570,-10,10,25,810,2535,1060,0.000000
1080,570,-10,10,25,810,2535,1060,0.000000
1070,580,-10,10,25,810,2535,1060,0.000000
1070,580,-10,10,25,810,2535,1060,0.000000
1060,590,-10,10,25,810,2535,1060,0.000000
1060,590,-10,10,25,810,2535,1060,0.000000
1050,600,-10,10,25,810,2535,1060,0.000000
1050,600,-10,10,25,810,2535,1060,0.000000
1040,610,-10,10,25,810,2535,1060,0.000000
1040,610,-10,10,25,810,2535,1060,0.000000
1030,620,-10,10,25,810,2535,1060,0.000000
1030,620,-10,10,25,810,2535,1060,0.000000
1020,630,-10,10,25,810,2535,1060,0.000000
1020,630,-10,10,25,810,2535,1060,0.000000
1010,640,-10,10,25,810,2535,1060,0.000000
1010,640,-10,10,25,810,2535,1060,0.000000
1000,650,-10,10,25,810,2535,1060,0.000000
1000,650,-10,10,25,810,2535,1060,0.000000
990,660,-10,10,25,810,2535,1060,0.000000
990,660,-10,10,25,810,2535,1060,0.000000
980,670,-10,10,25,810,2535,1060,0.000000
980,670,-10,10,25,810,2535,1060,0.000000
970,680,-10,10,25,810,2535,1060,0.000000
970,680,-10,10,25,810,2535,1060,0.000000
960,690,-10,10,25,810,2535,1060,0.000000
960,690,-10,10,25,810,2535,1060,0.000000
950,700,-10,10,25,810,2535,1060,0.000000
950,700,-10,10,25,810,2535,1060,0.000000
940,710,-10,10,25,810,2535,1060,0.000000
940,710,-10,10,25,810,2535,1060,0.000000
930,720,-10,10,25,810,2535,1060,0.000000
930,720,-10,10,25,810,2535,1060,0.000000
920,730,-10,10,25,810,2535,1060,0.000000
920,730,-10,10,25,810,2535,1060,0.000000
910,740,-10,10,25,810,2535,1060,0.000000
910,740,-10,10,25,810,2535,1060,0.000000
900,750,-10,10,25,810,2535,1060,0.000000
900,750,-10,10,25,810,2535,1060,0.000000
890,760,-10,10,25,810,2535,1060,0.000000
890,760,-10,10,25,810,2535,1060,0.000000
880,770,-10,10,25,810,2535,1060,0.000000
880,770,-10,10,25,810,2535,1060,0.000000
870,780,-10,10,25,810,2535,1060,0.000000
870,780,-10,10,25,810,2535,1060,0.000000
860,790,-10,10,25,810,2535,1060,0.000000
860,790,-10,10,25,810,2535,1060,0.000000
850,800,-10,10,25,810,2535,1060,0.000000
850,800,-10,10,25,810,2535,1060,0.000000
840,810,-10,10,25,810,2535,1060,0.000000
840,810,-10,10,25,810,2535,1060,0.000000
830,820,-10,10,25,810,2535,1060,0.000000
830,820,-10,10,25,810,2535,1060,0.000000
820,830,-10,10,25,810,2535,1060,0.000000
820,830,-10,10,25,810,2535,1060,0.000000
810,840,-10,10,25,810,2535,1060,0.000000
810,840,-10,10,25,810,2535,1060,0.000000
800,850,-10,10,25,810,2535,1060,0.000000
800,850,-10,10,25,810,2535,1060,0.000000
790,860,-10,10,25,810,2535,1060,0.000000
790,860,-10,10,25,810,2535,1060,0.000000
780,870,-10,10,25,810,2535,1060,0.000000
780,870,-10,10,25,810,2535,1060,0.000000
770,880,-10,10,25,810,2535,1060,0.000000
770,880,-10,10,25,810,2535,1060,0.000000
760,890,-10,10,25,810,2535,1060,0.000000
760,890,-10,10,25,810,2535,1060,0.000000
750,900,-10,10,25,810,2535,1060,0.000000
750,900,-10,10,25,810,2535,1060,0.000000
740,910,-10,10,25,810,2535,1060,0.000000
740,910,-10,10,25,810,2535,1060,0.000000
730,920,-10,10,25,810,2535,1060,0.000000
730,920,-10,10,25,810,2535,1060,0.000000
720,930,-10,10,25,810,2535,1060,0.000000
720,930,-10,10,25,810,2535,1060,0.000000
710,940,-10,10,25,810,2535,1060,0.000000
710,940,-10,10,25,810,2535,1060,0.000000
700,950,-10,10,25,810,2535,1060,0.000000
700,950,-10,10,25,810,2535,1060,0.000000
690,960,-10,10,25,810,2535,1060,0.000000
690,960,-10,10,25,810,2535,1060,0.000000
680,970,-10,10,25,810,2535,1060,0.000000
680,970,-10,10,25,810,2535,1060,0.000000
670,980,-10,10,25,810,2535,1060,0.000000
670,980,-10,10,25,810,2535,1060,0.000000
660,990,-10,10,25,810,2535,1060,0.000000
660,990,-10,10,25,810,2535,1060,0.000000
650,1000,-10,10,25,810,2535,1060,0.000000
650,1000,-10,10,25,810,2535,1060,0.000000
640,1010,-10,10,25,810,2535,1060,0.000000
640,1010,-10,10,25,810,2535,1060,0.000000
630,1020,-10,10,25,810,2535,1060,0.000000
630,1020,-10,10,25,810,2535,1060,0.000000
620,1030,-10,10,25,810,2535,1060,0.000000
620,1030,-10,10,25,810,2535,1060,0.000000
610,1040,-10,10,25,810,2535,1060,0.000000
610,1040,-10,10,25,810,2535,1060,0.000000
600,1050,-10,10,25,810,2535,1060,0.000000
600,1050,-10,10,25,810,2535,1060,0.000000
590,1060,-10,10,25,810,2535,1060,0.000000
590,1060,-10,10,25,810,2535,1060,0.000000
580,1070,-10,10,25,810,2535,1060,0.000000
580,1070,-10,10,25,810,2535,1060,0.000000
570,1080,-10,10,25,810,2535,1060,0.000000
570,1080,-10,10,25,810,2535,1060,0.000000
560,1090,-10,10,25,810,2535,1060,0.000000
560,1090,-10,10,25,810,2535,1060,0.000000
550,1100,-10,10,25,810,2535,1060,0.000000
550,1100,-10,10,25,810,2535,1060,0.000000
540,1110,-10,10,25,810,2535,1060,0.000000
540,1110,-10,10,25,810,2535,1060,0.000000
530,1120,-10,10,25,810,2535,1060,0.000000
530,1120,-10,10,25,810,2535,1060,0.000000
520,1130,-10,10,25,810,2535,1060,0.000000
520,1130,-10,10,25,810,2535,1060,0.000000
510,1140,-10,10,25,810,2535,1060,0.000000
510,1140,-10,10,25,810,2535,1060,0.000000
500,1150,-10,10,25,810,2535,1060,0.000000
500,1150,-10,10,25,810,2535,1060,0.000000
490,1160,-10,10,25,810,2535,1060,0.000000
490,1160,-10,10,25,810,2535,1060,0.000000
480,1170,-10,10,25,810,2535,1060,0.000000
480,1170,-10,10,25,810,2535,1060,0.000000
470,1180,-10,10,25,810,2535,1060,0.000000
470,1180,-10,10,25,810,2535,1060,0.000000
460,1190,-10,10,25,810,2535,1060,0.000000
460,1190,-10,10,25,810,2535,1060,0.000000
450,1200,-10,10,25,810,2535,1060,0.000000
450,1200,-10,10,25,810,2535,1060,0.000000
440,1210,-10,10,25,810,2535,1060,0.000000
440,1210,-10,10,25,810,2535,1060,0.000000
430,1220,-10,10,25,810,2535,1060,0.000000
430,1220,-10,10,25,810,2535,1060,0.000000
420,1230,-10,10,25,810,2535,1060,0.000000
420,1230,-10,10,25,810,2535,1060,0.000000
410,1240,-10,10,25,810,2535,1060,0.000000
410,1240,-10,10,25,810,2535,1060,0.000000
400,1250,-10,10,25,810,2535,1060,0.000000
400,1250,-10,10,25,810,2535,1060,0.000000
390,1260,-10,10,25,810,2535,1060,0.000000
390,1260,-10,10,25,810,2535,1060,0.000000
380,1270,-10,10,25,810,2535,1060,0.000000
380,1270,-10,10,25,810,2535,1060,0.000000
370,1280,-10,10,25,810,2535,1060,0.000000
370,1280,-10,10,25,810,2535,1060,0.000000
360,1290,-10,10,25,810,2535,1060,0.000000
360,1290,-10,10,25,810,2535,1060,0.000000
350,1300,-10,10,25,810,2535,1060,0.000000
350,1300,-10,10,25,810,2535,1060,0.000000
340,1310,-10,10,25,810,2535,1060,0.000000
340,1310,-10,10,25,810,2535,1060,0.000000
330,1320,-10,10,25,810,2535,1060,0.000000
330,1320,-10,10,25,810,2535,1060,0.000000
320,1330,-10,10,25,810,2535,1060,0.000000
320,1330,-10,10,25,810,2535,1060,0.000000
310,1340,-10,10,25,810,2535,1060,0.000000
310,1340,-10,10,25,810,2535,1060,0.000000
300,1350,-10,10,25,810,2535,1060,0.000000
300,1350,-10,10,25,810,2535,1060,0.000000
290,1360,-10,10,25,810,2535,1060,0.000000
290,1360,-10,10,25,810,2535,1060,0.000000
280,1370,-10,10,25,810,2535,1060,0.000000
280,1370,-10,10,25,810,2535,1060,0.000000
270,1380,-10,10,25,810,2535,1060,0.000000
270,1380,-10,10,25,810,2535,1060,0.000000
260,1390,-10,10,25,810,2535,1060,0.000000
260,1390,-10,10,25,810,2535,1060,0.000000
250,1400,-10,10,25,810,2535,1060,0.000000
250,1400,-10,10,25,810,2535,1060,0.000000
240,1410,-10,10,25,810,2535,1060,0.000000
240,1410,-10,10,25,810,2535,1060,0.000000
230,1420,-10,10,25,810,2535,1060,0.000000
230,1420,-10,10,25,810,2535,1060,0.000000
220,1430,-10,10,25,810,2535,1060,0.000000
220,1430,-10,10,25,810,2535,1060,0.000000
210,1440,-10,10,25,810,2535,1060,0.000000
210,1440,-10,10,25,810,2535,1060,0.000000
200,1450,-10,10,25,810,2535,1060,0.000000
200,1450,-10,10,25,810,2535,1060,0.000000
190,1460,-10,10,25,810,2535,1060,0.000000
190,1460,-10,10,25,810,2535,1060,0.000000
180,1470,-10,10,25,810,2535,1060,0.000000
180,1470,-10,10,25,810,2535,1060,0.000000
170,1480,-10,10,25,810,2535,1060,0.000000
170,1480,-10,10,25,810,2535,1060,0.000000
160,1490,-10,10,25,810,2535,1060,0.000000
160,1490,-10,10,25,810,2535,1060,0.000000
150,1500,-10,10,25,810,2535,1060,0.000000
150,1500,-10,10,25,810,2535,1060,0.000000
140,1510,-10,10,25,810,2535,1060,0.000000
140,1510,-10,10,25,810,2535,1060,0.000000
130,1520,-10,10,25,810,2535,1060,0.000000
130,1520,-10,10,25,810,2535,1060,0.000000
120,1530,-10,10,25,810,2535,1060,0.000000
120,1530,-10,10,25,810,2535,1060,0.000000
110,1510,-10,-10,25,810,2535,1060,0.000000
110,1510,-10,-10,25,810,2535,1060,0.000000
100,1500,-10,-10,25,810,2535,1060,0.000000
100,1500,-10,-10,25,810,2535,1060,0.000000
90,1490,-10,-10,25,810,2535,1060,0.000000
90,1490,-10,-10,25,810,2535,1060,0.000000
80,1480,-10,-10,25,810,2535,1060,0.000000
80,1480,-10,-10,25,810,2535,1060,0.000000
70,1470,-10,-10,25,810,2535,1060,0.000000
70,1470,-10,-10,25,810,2535,1060,0.000000
60,1460,-10,-10,25,810,2535,1060,0.000000
60,1460,-10,-10,25,810,2535,1060,0.000000
50,1450,-10,-10,25,810,2535,1060,0.000000
50,1450,-10,-10,25,810,2535,1060,0.000000
40,1440,-10,-10,25,810,2535,1060,0.000000
40,1440,-10,-10,25,810,2535,1060,0.000000
1290,810,10,10,25,810,2535,1060,0.000000
1290,810,10,10,25,810,2535,1060,0.000000
1300,820,10,10,25,810,2535,1060,0.000000
1300,820,10,10,25,810,2535,1060,0.000000
1310,830,10,10,25,810,2535,1060,0.000000
1310,830,10,10,25,810,2535,1060,0.000000
1320,840,10,10,25,810,2535,1060,0.000000
1320,840,10,10,25,810,2535,1060,0.000000
1330,850,10,10,25,810,2535,1060,0.000000
1330,850,10,10,25,810,2535,1060,0.000000
1340,860,10,10,25,810,2535,1060,0.000000
1340,860,10,10,25,810,2535,1060,0.000000
1350,870,10,10,25,810,2535,1060,0.000000
1350,870,10,10,25,810,2535,1060,0.000000
1360,880,10,10,25,810,2535,1060,0.000000
1360,880,10,10,25,810,2535,1060,0.000000
1370,890,10,10,25,810,2535,1060,0.000000
1370,890,10,10,25,810,2535,1060,0.000000
1380,900,10,10,25,810,2535,1060,0.000000
1380,900,10,10,25,810,2535,1060,0.000000
1390,910,10,10,25,810,2535,1060,0.000000
1390,910,10,10,25,810,2535,1060,0.000000
1400,920,10,10,25,810,2535,1060,0.000000
1400,920,10,10,25,810,2535,1060,0.000000
1410,930,10,10,25,810,2535,1060,0.000000
1410,930,10,10,25,810,2535,1060,0.000000
1420,940,10,10,25,810,2535,1060,0.000000
1420,940,10,10,25,810,2535,1060,0.000000
1430,950,10,10,25,810,2535,1060,0.000000
1430,950,10,10,25,810,2535,1060,0.000000
1440,960,10,10,25,810,2535,1060,0.000000
1440,960,10,10,25,810,2535,1060,0.000000
1450,970,10,10,25,810,2535,1060,0.000000
1450,970,10,10,25,810,2535,1060,0.000000
1460,980,10,10,25,810,2535,1060,0.000000
1460,980,10,10,25,810,2535,1060,0.000000
1470,990,10,10,25,810,2535,1060,0.000000
1470,990,10,10,25,810,2535,1060,0.000000
1480,1000,10,10,25,810,2535,1060,0.000000
1480,1000,10,10,25,810,2535,1060,0.000000
1490,1010,10,10,25,810,2535,1060,0.000000
1490,1010,10,10,25,810,2535,1060,0.000000
1500,1020,10,10,25,810,2535,1060,0.000000
1500,1020,10,10,25,810,2535,1060,0.000000
1510,1030,10,10,25,810,2535,1060,0.000000
1510,1030,10,10,25,810,2535,1060,0.000000
1520,1040,10,10,25,810,2535,1060,0.000000
1520,1040,10,10,25,810,2535,1060,0.000000
1530,1050,10,10,25,810,2535,1060,0.000000
1530,1050,10,10,25,810,2535,1060,0.000000
1540,1060,10,10,25,810,2535,1060,0.000000
1540,1060,10,10,25,810,2535,1060,0.000000
1550,1070,10,10,25,810,2535,1060,0.000000
1550,1070,10,10,25,810,2535,1060,0.000000
1560,1080,10,10,25,810,2535,1060,0.000000
1560,1080,10,10,25,810,2535,1060,0.000000
1570,1090,10,10,25,810,2535,1060,0.000000
1570,1090,10,10,25,810,2535,1060,0.000000
1580,1100,10,10,25,810,2535,1060,0.000000
1580,1100,10,10,25,810,2535,1060,0.000000
1590,1110,10,10,25,810,2535,1060,0.000000
1590,1110,10,10,25,810,2535,1060,0.000000
1600,1120,10,10,25,810,2535,1060,0.000000
1600,1120,10,10,25,810,2535,1060,0.000000
1610,1130,10,10,25,810,2535,1060,0.000000
1610,1130,10,10,25,810,2535,1060,0.000000
1620,1140,10,10,25,810,2535,1060,0.000000
1620,1140,10,10,25,810,2535,1060,0.000000
1630,1150,10,10,25,810,2535,1060,0.000000
